LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-12-20 23:46:03,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:04,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:04,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:04,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:04,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:04,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:04,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:04,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:04,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:04,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:05,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:05,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:05,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:05,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:05,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:05,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:05,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:05,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:05,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:05,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:06,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:06,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:06,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:06,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:06,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:06,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:06,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:06,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:06,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:06,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:07,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:07,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:07,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:07,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:07,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:07,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:07,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:07,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:07,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:07,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:08,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:08,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:08,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:08,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:08,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:08,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:08,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:08,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:08,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:09,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:09,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:09,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:09,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:09,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:09,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:09,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:09,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:09,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:09,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:10,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:10,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:10,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:10,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:10,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:10,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:10,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:10,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:10,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:10,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:11,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:11,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:11,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:11,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:11,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:12,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:14,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:14,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:14,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-83, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:14,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:14,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:14,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-81, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:14,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:15,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:15,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:15,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:15,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:15,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:15,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:15,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:15,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:15,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:15,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:16,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:16,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:16,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:16,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:16,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:16,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:16,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:16,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:16,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:17,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:17,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:17,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:17,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:17,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:17,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:17,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:17,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:17,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:17,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:18,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:18,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:19,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:19,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:19,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:19,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:19,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:19,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:19,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:19,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:19,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:19,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:19,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:20,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:20,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:20,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:20,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:20,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:20,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:20,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:20,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:20,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:20,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:21,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:21,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:21,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:21,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:21,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:21,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:21,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:21,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:21,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:22,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:22,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:22,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:22,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:22,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:22,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:22,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:22,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:22,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:22,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:23,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:23,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:23,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:23,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:23,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:23,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:23,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:23,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:23,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:23,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:24,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:24,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:24,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:24,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:24,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:24,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:24,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:24,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:24,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:24,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 23:46:25,1900-01-00 00:00:00,Redmi 13C,66:8B:96:5D:9C:24,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
